order_detail_id,order_id,product_id,quantity,unit_price,discount
OD0076101,ORD00761,PROD008,1,69.99,0.1
OD0076102,ORD00761,PROD042,1,12.99,0.05
OD0076301,ORD00763,PROD038,1,24.99,0.0
OD0076401,ORD00764,PROD023,2,49.99,0.1
OD0076402,ORD00764,PROD001,1,79.99,0.05
OD0076403,ORD00764,PROD020,1,22.99,0.1
OD0076501,ORD00765,PROD026,1,79.99,0.2
OD0076601,ORD00766,PROD022,1,59.99,0.05
OD0076602,ORD00766,PROD034,1,24.99,0.0
OD0076701,ORD00767,PROD046,1,29.99,0.05
OD0076702,ORD00767,PROD003,2,39.99,0.05
OD0076801,ORD00768,PROD046,1,29.99,0.15
OD0076802,ORD00768,PROD042,1,12.99,0.0
OD0076803,ORD00768,PROD024,3,89.99,0.0
OD0076901,ORD00769,PROD050,1,39.99,0.1
OD0076902,ORD00769,PROD046,2,29.99,0.0
OD0076903,ORD00769,PROD042,1,12.99,0.05
OD0076904,ORD00769,PROD004,1,12.99,0.05
OD0077301,ORD00773,PROD026,2,79.99,0.15
OD0077302,ORD00773,PROD016,1,24.99,0.0
OD0077401,ORD00774,PROD050,1,39.99,0.0
OD0077501,ORD00775,PROD042,1,12.99,0.0
OD0077502,ORD00775,PROD012,2,59.99,0.0
OD0077601,ORD00776,PROD011,1,89.99,0.15
OD0077701,ORD00777,PROD007,2,29.99,0.0
OD0077801,ORD00778,PROD014,3,79.99,0.0
OD0077802,ORD00778,PROD027,4,34.99,0.0
OD0077901,ORD00779,PROD024,3,89.99,0.0
OD0077902,ORD00779,PROD018,3,34.99,0.0
OD0078001,ORD00780,PROD010,1,34.99,0.05
OD0078002,ORD00780,PROD022,1,59.99,0.0
OD0078101,ORD00781,PROD042,2,12.99,0.0
OD0078102,ORD00781,PROD035,1,14.99,0.0
OD0078103,ORD00781,PROD034,1,24.99,0.0
OD0078201,ORD00782,PROD015,3,149.99,0.0
OD0078301,ORD00783,PROD032,2,89.99,0.1
OD0078302,ORD00783,PROD006,1,19.99,0.0
OD0078401,ORD00784,PROD032,1,89.99,0.0
OD0078402,ORD00784,PROD037,1,34.99,0.15
OD0078403,ORD00784,PROD036,1,44.99,0.1
OD0078404,ORD00784,PROD028,1,54.99,0.05
OD0078501,ORD00785,PROD013,2,119.99,0.0
OD0078502,ORD00785,PROD048,1,6.99,0.2
OD0078503,ORD00785,PROD014,1,79.99,0.2
OD0078601,ORD00786,PROD031,2,29.99,0.0
OD0078602,ORD00786,PROD047,1,8.99,0.0
OD0078701,ORD00787,PROD021,2,24.99,0.05
OD0078801,ORD00788,PROD031,1,29.99,0.0
OD0078802,ORD00788,PROD039,1,199.99,0.15
OD0078803,ORD00788,PROD033,1,19.99,0.05
OD0078804,ORD00788,PROD042,1,12.99,0.0
OD0078901,ORD00789,PROD020,1,22.99,0.0
OD0078902,ORD00789,PROD050,1,39.99,0.0
OD0078903,ORD00789,PROD001,2,79.99,0.05
OD0079001,ORD00790,PROD045,1,19.99,0.0
OD0079002,ORD00790,PROD015,2,149.99,0.05
OD0079101,ORD00791,PROD034,2,24.99,0.1
OD0079201,ORD00792,PROD049,2,11.99,0.05
OD0079202,ORD00792,PROD012,2,59.99,0.1
OD0079203,ORD00792,PROD029,1,14.99,0.0
OD0079301,ORD00793,PROD035,1,14.99,0.0
OD0079401,ORD00794,PROD046,1,29.99,0.0
OD0079501,ORD00795,PROD028,1,54.99,0.15
OD0079502,ORD00795,PROD050,1,39.99,0.1
OD0079503,ORD00795,PROD026,2,79.99,0.05
OD0079601,ORD00796,PROD032,2,89.99,0.05
OD0079602,ORD00796,PROD012,3,59.99,0.0
OD0079701,ORD00797,PROD002,1,249.99,0.0
OD0079801,ORD00798,PROD003,1,39.99,0.0
OD0079901,ORD00799,PROD018,3,34.99,0.0
OD0080001,ORD00800,PROD047,1,8.99,0.0
OD0080101,ORD00801,PROD043,2,24.99,0.1
OD0080102,ORD00801,PROD032,1,89.99,0.1
OD0080301,ORD00803,PROD005,2,59.99,0.0
OD0080302,ORD00803,PROD008,1,69.99,0.2
OD0080401,ORD00804,PROD049,2,11.99,0.05
OD0080402,ORD00804,PROD025,2,129.99,0.0
OD0080501,ORD00805,PROD039,1,199.99,0.05
OD0080601,ORD00806,PROD044,1,9.99,0.0
OD0080602,ORD00806,PROD040,2,69.99,0.05
OD0080603,ORD00806,PROD047,1,8.99,0.2
OD0080701,ORD00807,PROD039,1,199.99,0.05
OD0080702,ORD00807,PROD001,1,79.99,0.0
OD0080703,ORD00807,PROD002,1,249.99,0.15
OD0080801,ORD00808,PROD047,1,8.99,0.0
OD0080802,ORD00808,PROD005,1,59.99,0.0
OD0081101,ORD00811,PROD001,1,79.99,0.05
OD0081201,ORD00812,PROD022,1,59.99,0.0
OD0081202,ORD00812,PROD041,1,14.99,0.0
OD0081401,ORD00814,PROD015,1,149.99,0.1
OD0081402,ORD00814,PROD016,1,24.99,0.15
OD0081403,ORD00814,PROD019,1,39.99,0.0
OD0081404,ORD00814,PROD023,1,49.99,0.0
OD0081405,ORD00814,PROD014,2,79.99,0.0
OD0081501,ORD00815,PROD024,1,89.99,0.1
OD0081601,ORD00816,PROD009,1,89.99,0.0
OD0081602,ORD00816,PROD035,1,14.99,0.0
OD0081701,ORD00817,PROD005,1,59.99,0.0
OD0081801,ORD00818,PROD008,1,69.99,0.05
OD0081901,ORD00819,PROD004,4,12.99,0.0
OD0081902,ORD00819,PROD048,1,6.99,0.05
OD0081903,ORD00819,PROD005,1,59.99,0.0
OD0081904,ORD00819,PROD011,1,89.99,0.15
OD0082001,ORD00820,PROD012,1,59.99,0.0
OD0082101,ORD00821,PROD014,1,79.99,0.0
OD0082102,ORD00821,PROD020,1,22.99,0.0
OD0082201,ORD00822,PROD010,2,34.99,0.05
OD0082301,ORD00823,PROD036,1,44.99,0.05
OD0082501,ORD00825,PROD022,2,59.99,0.05
OD0082601,ORD00826,PROD005,4,59.99,0.0
OD0082602,ORD00826,PROD048,3,6.99,0.1
OD0082603,ORD00826,PROD025,1,129.99,0.0
OD0082701,ORD00827,PROD015,2,149.99,0.05
OD0082702,ORD00827,PROD005,3,59.99,0.1
OD0082901,ORD00829,PROD006,1,19.99,0.0
OD0082902,ORD00829,PROD008,2,69.99,0.05
OD0082903,ORD00829,PROD020,1,22.99,0.0
OD0083101,ORD00831,PROD020,2,22.99,0.0
OD0083102,ORD00831,PROD001,1,79.99,0.05
OD0083103,ORD00831,PROD034,1,24.99,0.0
OD0083201,ORD00832,PROD039,1,199.99,0.0
OD0083401,ORD00834,PROD025,1,129.99,0.0
OD0083402,ORD00834,PROD033,1,19.99,0.0
OD0083403,ORD00834,PROD032,1,89.99,0.0
OD0083404,ORD00834,PROD026,1,79.99,0.05
OD0083601,ORD00836,PROD049,2,11.99,0.0
OD0083602,ORD00836,PROD008,1,69.99,0.05
OD0083603,ORD00836,PROD011,1,89.99,0.0
OD0083701,ORD00837,PROD024,2,89.99,0.0
OD0083702,ORD00837,PROD039,2,199.99,0.0
OD0083703,ORD00837,PROD042,1,12.99,0.0
OD0083801,ORD00838,PROD035,1,14.99,0.0
OD0083802,ORD00838,PROD030,1,19.99,0.0
OD0083901,ORD00839,PROD048,3,6.99,0.0
OD0083902,ORD00839,PROD028,2,54.99,0.1
OD0083903,ORD00839,PROD032,1,89.99,0.05
OD0084001,ORD00840,PROD001,2,79.99,0.0
OD0084002,ORD00840,PROD010,1,34.99,0.0
OD0084101,ORD00841,PROD004,1,12.99,0.0
OD0084201,ORD00842,PROD018,1,34.99,0.05
OD0084301,ORD00843,PROD016,3,24.99,0.0
OD0084302,ORD00843,PROD028,2,54.99,0.05
OD0084303,ORD00843,PROD021,1,24.99,0.0
OD0084304,ORD00843,PROD039,2,199.99,0.05
OD0084401,ORD00844,PROD048,2,6.99,0.0
OD0084601,ORD00846,PROD019,1,39.99,0.0
OD0084602,ORD00846,PROD049,2,11.99,0.05
OD0084603,ORD00846,PROD030,1,19.99,0.0
OD0084801,ORD00848,PROD040,1,69.99,0.0
OD0084901,ORD00849,PROD010,2,34.99,0.0
OD0084902,ORD00849,PROD026,2,79.99,0.0
OD0084903,ORD00849,PROD048,1,6.99,0.0
OD0084904,ORD00849,PROD022,3,59.99,0.0
OD0085001,ORD00850,PROD003,2,39.99,0.15
OD0085002,ORD00850,PROD015,1,149.99,0.0
OD0085003,ORD00850,PROD050,1,39.99,0.0
OD0085101,ORD00851,PROD001,3,79.99,0.05
OD0085102,ORD00851,PROD020,1,22.99,0.0
OD0085103,ORD00851,PROD007,3,29.99,0.15
OD0085201,ORD00852,PROD028,4,54.99,0.0
OD0085202,ORD00852,PROD023,1,49.99,0.05
OD0085203,ORD00852,PROD014,2,79.99,0.0
OD0085401,ORD00854,PROD035,2,14.99,0.0
OD0085402,ORD00854,PROD042,1,12.99,0.05
OD0085501,ORD00855,PROD010,2,34.99,0.1
OD0085601,ORD00856,PROD047,4,8.99,0.0
OD0085602,ORD00856,PROD004,4,12.99,0.05
OD0085701,ORD00857,PROD048,4,6.99,0.0
OD0085801,ORD00858,PROD015,3,149.99,0.0
OD0085802,ORD00858,PROD032,2,89.99,0.15
OD0085803,ORD00858,PROD027,2,34.99,0.1
OD0085901,ORD00859,PROD006,2,19.99,0.1
OD0085902,ORD00859,PROD025,4,129.99,0.0
OD0085903,ORD00859,PROD027,1,34.99,0.05
OD0085904,ORD00859,PROD037,4,34.99,0.05
OD0085905,ORD00859,PROD021,1,24.99,0.0
OD0086001,ORD00860,PROD001,1,79.99,0.0
OD0086002,ORD00860,PROD035,1,14.99,0.05
OD0086003,ORD00860,PROD021,3,24.99,0.0
OD0086101,ORD00861,PROD012,1,59.99,0.0
OD0086102,ORD00861,PROD010,3,34.99,0.0
OD0086201,ORD00862,PROD035,3,14.99,0.0
OD0086202,ORD00862,PROD004,2,12.99,0.1
OD0086301,ORD00863,PROD012,1,59.99,0.2
OD0086302,ORD00863,PROD031,1,29.99,0.0
OD0086303,ORD00863,PROD013,4,119.99,0.05
OD0086304,ORD00863,PROD029,1,14.99,0.15
OD0086401,ORD00864,PROD025,1,129.99,0.0
OD0086501,ORD00865,PROD007,4,29.99,0.05
OD0086502,ORD00865,PROD049,1,11.99,0.0
OD0086503,ORD00865,PROD044,2,9.99,0.0
OD0086601,ORD00866,PROD012,1,59.99,0.0
OD0086602,ORD00866,PROD032,1,89.99,0.05
OD0086701,ORD00867,PROD044,4,9.99,0.0
OD0086702,ORD00867,PROD021,2,24.99,0.0
OD0086801,ORD00868,PROD006,2,19.99,0.0
OD0086802,ORD00868,PROD047,1,8.99,0.0
OD0086901,ORD00869,PROD047,2,8.99,0.0
OD0086902,ORD00869,PROD041,2,14.99,0.05
OD0087001,ORD00870,PROD005,1,59.99,0.05
OD0087002,ORD00870,PROD009,2,89.99,0.0
OD0087101,ORD00871,PROD006,1,19.99,0.0
OD0087201,ORD00872,PROD022,1,59.99,0.05
OD0087301,ORD00873,PROD036,1,44.99,0.2
OD0087302,ORD00873,PROD002,1,249.99,0.0
OD0087303,ORD00873,PROD033,1,19.99,0.0
OD0087304,ORD00873,PROD050,3,39.99,0.0
OD0087401,ORD00874,PROD013,1,119.99,0.0
OD0087402,ORD00874,PROD035,2,14.99,0.0
OD0087403,ORD00874,PROD033,4,19.99,0.0
OD0087501,ORD00875,PROD049,1,11.99,0.0
OD0087502,ORD00875,PROD035,1,14.99,0.1
OD0087503,ORD00875,PROD012,1,59.99,0.0
OD0087601,ORD00876,PROD035,2,14.99,0.0
OD0087701,ORD00877,PROD044,1,9.99,0.0
OD0087702,ORD00877,PROD027,3,34.99,0.05
OD0087901,ORD00879,PROD041,2,14.99,0.0
OD0087902,ORD00879,PROD048,1,6.99,0.05
OD0087903,ORD00879,PROD027,2,34.99,0.05
OD0087904,ORD00879,PROD007,1,29.99,0.0
OD0087905,ORD00879,PROD028,4,54.99,0.0
OD0088001,ORD00880,PROD013,1,119.99,0.0
OD0088101,ORD00881,PROD034,1,24.99,0.15
OD0088102,ORD00881,PROD021,2,24.99,0.0
OD0088201,ORD00882,PROD048,4,6.99,0.0
OD0088301,ORD00883,PROD016,2,24.99,0.0
OD0088401,ORD00884,PROD049,3,11.99,0.0
OD0088402,ORD00884,PROD014,2,79.99,0.1
OD0088403,ORD00884,PROD034,1,24.99,0.15
OD0088501,ORD00885,PROD024,2,89.99,0.05
OD0088502,ORD00885,PROD017,1,29.99,0.1
OD0088503,ORD00885,PROD035,1,14.99,0.0
OD0088701,ORD00887,PROD003,1,39.99,0.0
OD0088702,ORD00887,PROD008,1,69.99,0.15
OD0088703,ORD00887,PROD041,2,14.99,0.0
OD0088801,ORD00888,PROD004,1,12.99,0.2
OD0088802,ORD00888,PROD032,2,89.99,0.0
OD0088803,ORD00888,PROD024,1,89.99,0.0
OD0088901,ORD00889,PROD026,3,79.99,0.15
OD0088902,ORD00889,PROD034,1,24.99,0.0
OD0089001,ORD00890,PROD022,1,59.99,0.0
OD0089101,ORD00891,PROD011,1,89.99,0.0
OD0089102,ORD00891,PROD033,3,19.99,0.15
OD0089103,ORD00891,PROD008,1,69.99,0.0
OD0089201,ORD00892,PROD012,2,59.99,0.05
OD0089202,ORD00892,PROD005,1,59.99,0.0
OD0089301,ORD00893,PROD038,2,24.99,0.05
OD0089302,ORD00893,PROD012,2,59.99,0.05
OD0089303,ORD00893,PROD048,1,6.99,0.05
OD0089304,ORD00893,PROD016,4,24.99,0.1
OD0089401,ORD00894,PROD015,4,149.99,0.05
OD0089402,ORD00894,PROD034,3,24.99,0.0
OD0089501,ORD00895,PROD043,1,24.99,0.0
OD0089502,ORD00895,PROD005,1,59.99,0.0
OD0089601,ORD00896,PROD025,2,129.99,0.1
OD0089602,ORD00896,PROD028,3,54.99,0.1
OD0089801,ORD00898,PROD022,2,59.99,0.0
OD0089901,ORD00899,PROD029,3,14.99,0.1
OD0089902,ORD00899,PROD047,1,8.99,0.0
OD0089903,ORD00899,PROD006,1,19.99,0.0
OD0089904,ORD00899,PROD036,1,44.99,0.0
OD0090001,ORD00900,PROD037,1,34.99,0.0
OD0090101,ORD00901,PROD049,3,11.99,0.0
OD0090102,ORD00901,PROD031,2,29.99,0.0
OD0090201,ORD00902,PROD013,1,119.99,0.1
OD0090202,ORD00902,PROD012,1,59.99,0.0
OD0090401,ORD00904,PROD039,3,199.99,0.05
OD0090701,ORD00907,PROD032,3,89.99,0.15
OD0090702,ORD00907,PROD042,4,12.99,0.0
OD0090703,ORD00907,PROD023,1,49.99,0.0
OD0090801,ORD00908,PROD026,2,79.99,0.1
OD0090802,ORD00908,PROD031,1,29.99,0.15
OD0090901,ORD00909,PROD050,2,39.99,0.0
OD0090902,ORD00909,PROD007,1,29.99,0.0
OD0090903,ORD00909,PROD046,2,29.99,0.0
OD0090904,ORD00909,PROD008,2,69.99,0.0
OD0090905,ORD00909,PROD013,1,119.99,0.0
OD0091001,ORD00910,PROD045,2,19.99,0.0
OD0091002,ORD00910,PROD021,1,24.99,0.0
OD0091101,ORD00911,PROD012,4,59.99,0.0
OD0091102,ORD00911,PROD047,2,8.99,0.0
OD0091103,ORD00911,PROD048,2,6.99,0.1
OD0091104,ORD00911,PROD029,2,14.99,0.0
OD0091201,ORD00912,PROD028,1,54.99,0.0
OD0091301,ORD00913,PROD010,1,34.99,0.0
OD0091302,ORD00913,PROD047,1,8.99,0.0
OD0091401,ORD00914,PROD019,1,39.99,0.0
OD0091402,ORD00914,PROD010,1,34.99,0.0
OD0091501,ORD00915,PROD021,1,24.99,0.1
OD0091502,ORD00915,PROD010,1,34.99,0.0
OD0091503,ORD00915,PROD040,2,69.99,0.0
OD0091601,ORD00916,PROD017,1,29.99,0.0
OD0091602,ORD00916,PROD042,1,12.99,0.0
OD0091701,ORD00917,PROD021,2,24.99,0.0
OD0091702,ORD00917,PROD033,2,19.99,0.0
OD0091801,ORD00918,PROD005,1,59.99,0.1
OD0091901,ORD00919,PROD037,4,34.99,0.1
OD0092101,ORD00921,PROD034,2,24.99,0.0
OD0092102,ORD00921,PROD009,1,89.99,0.05
OD0092103,ORD00921,PROD032,1,89.99,0.0
OD0092104,ORD00921,PROD042,1,12.99,0.0
OD0092201,ORD00922,PROD006,1,19.99,0.05
OD0092202,ORD00922,PROD037,3,34.99,0.0
OD0092203,ORD00922,PROD046,1,29.99,0.15
OD0092204,ORD00922,PROD021,1,24.99,0.0
OD0092301,ORD00923,PROD003,4,39.99,0.0
OD0092501,ORD00925,PROD006,2,19.99,0.0
OD0092601,ORD00926,PROD015,1,149.99,0.0
OD0092701,ORD00927,PROD030,2,19.99,0.0
OD0092702,ORD00927,PROD008,3,69.99,0.0
OD0092801,ORD00928,PROD010,1,34.99,0.0
OD0092901,ORD00929,PROD032,2,89.99,0.05
OD0093001,ORD00930,PROD012,1,59.99,0.0
OD0093002,ORD00930,PROD026,2,79.99,0.0
OD0093101,ORD00931,PROD019,1,39.99,0.05
OD0093102,ORD00931,PROD016,1,24.99,0.0
OD0093103,ORD00931,PROD014,2,79.99,0.1
OD0093201,ORD00932,PROD015,4,149.99,0.0
OD0093301,ORD00933,PROD027,1,34.99,0.05
OD0093302,ORD00933,PROD015,2,149.99,0.0
OD0093303,ORD00933,PROD032,1,89.99,0.0
OD0093304,ORD00933,PROD017,1,29.99,0.05
OD0093401,ORD00934,PROD015,2,149.99,0.0
OD0093601,ORD00936,PROD008,1,69.99,0.0
OD0093602,ORD00936,PROD040,3,69.99,0.0
OD0093603,ORD00936,PROD036,1,44.99,0.0
OD0093701,ORD00937,PROD034,1,24.99,0.0
OD0093702,ORD00937,PROD003,1,39.99,0.0
OD0093703,ORD00937,PROD024,2,89.99,0.0
OD0093901,ORD00939,PROD048,1,6.99,0.1
OD0093902,ORD00939,PROD016,2,24.99,0.05
OD0094201,ORD00942,PROD030,1,19.99,0.05
OD0094202,ORD00942,PROD021,1,24.99,0.1
OD0094203,ORD00942,PROD038,3,24.99,0.0
OD0094301,ORD00943,PROD030,1,19.99,0.0
OD0094302,ORD00943,PROD008,1,69.99,0.0
OD0094303,ORD00943,PROD018,1,34.99,0.0
OD0094401,ORD00944,PROD031,1,29.99,0.0
OD0094501,ORD00945,PROD045,1,19.99,0.0
OD0094502,ORD00945,PROD038,1,24.99,0.05
OD0094503,ORD00945,PROD019,1,39.99,0.1
OD0094504,ORD00945,PROD011,1,89.99,0.1
OD0094601,ORD00946,PROD044,1,9.99,0.15
OD0094602,ORD00946,PROD005,1,59.99,0.0
OD0094603,ORD00946,PROD030,1,19.99,0.0
OD0094604,ORD00946,PROD007,3,29.99,0.0
OD0094605,ORD00946,PROD004,1,12.99,0.0
OD0094701,ORD00947,PROD017,2,29.99,0.0
OD0094702,ORD00947,PROD045,2,19.99,0.0
OD0094801,ORD00948,PROD029,1,14.99,0.0
OD0094901,ORD00949,PROD050,3,39.99,0.2
OD0094902,ORD00949,PROD011,2,89.99,0.0
OD0094903,ORD00949,PROD038,1,24.99,0.0
OD0095001,ORD00950,PROD027,1,34.99,0.0
OD0095002,ORD00950,PROD038,4,24.99,0.0
OD0095003,ORD00950,PROD026,1,79.99,0.0
OD0095004,ORD00950,PROD001,1,79.99,0.05
OD0095005,ORD00950,PROD030,1,19.99,0.05
OD0095101,ORD00951,PROD005,1,59.99,0.0
OD0095102,ORD00951,PROD018,1,34.99,0.0
OD0095201,ORD00952,PROD032,1,89.99,0.0
OD0095202,ORD00952,PROD034,2,24.99,0.05
OD0095301,ORD00953,PROD001,4,79.99,0.0
OD0095401,ORD00954,PROD021,1,24.99,0.1
OD0095501,ORD00955,PROD020,3,22.99,0.2
OD0095701,ORD00957,PROD029,2,14.99,0.0
OD0095801,ORD00958,PROD041,2,14.99,0.05
OD0095802,ORD00958,PROD003,1,39.99,0.1
OD0095901,ORD00959,PROD031,1,29.99,0.0
OD0095902,ORD00959,PROD045,1,19.99,0.1
OD0096001,ORD00960,PROD004,1,12.99,0.0
OD0096002,ORD00960,PROD001,3,79.99,0.0
OD0096101,ORD00961,PROD034,1,24.99,0.1
OD0096201,ORD00962,PROD033,1,19.99,0.1
OD0096202,ORD00962,PROD030,2,19.99,0.1
OD0096301,ORD00963,PROD040,1,69.99,0.05
OD0096302,ORD00963,PROD002,1,249.99,0.0
OD0096303,ORD00963,PROD015,4,149.99,0.0
OD0096304,ORD00963,PROD044,4,9.99,0.0
OD0096401,ORD00964,PROD005,1,59.99,0.05
OD0096501,ORD00965,PROD005,2,59.99,0.0
OD0096502,ORD00965,PROD006,1,19.99,0.0
OD0096601,ORD00966,PROD024,1,89.99,0.0
OD0096701,ORD00967,PROD032,1,89.99,0.0
OD0096801,ORD00968,PROD003,1,39.99,0.0
OD0096802,ORD00968,PROD002,2,249.99,0.0
OD0096803,ORD00968,PROD005,1,59.99,0.2
OD0096901,ORD00969,PROD001,1,79.99,0.15
OD0097001,ORD00970,PROD002,1,249.99,0.0
OD0097002,ORD00970,PROD045,1,19.99,0.0
OD0097003,ORD00970,PROD029,1,14.99,0.05
OD0097004,ORD00970,PROD001,1,79.99,0.1
OD0097005,ORD00970,PROD006,1,19.99,0.0
OD0097201,ORD00972,PROD025,1,129.99,0.0
OD0097301,ORD00973,PROD008,2,69.99,0.05
OD0097302,ORD00973,PROD040,2,69.99,0.0
OD0097303,ORD00973,PROD025,4,129.99,0.0
OD0097304,ORD00973,PROD031,2,29.99,0.05
OD0097401,ORD00974,PROD040,1,69.99,0.1
OD0097402,ORD00974,PROD021,1,24.99,0.1
OD0097501,ORD00975,PROD012,2,59.99,0.15
OD0097502,ORD00975,PROD002,1,249.99,0.2
OD0097503,ORD00975,PROD024,1,89.99,0.0
OD0097504,ORD00975,PROD013,2,119.99,0.0
OD0097505,ORD00975,PROD016,3,24.99,0.05
OD0097601,ORD00976,PROD005,1,59.99,0.0
OD0097701,ORD00977,PROD027,2,34.99,0.0
OD0097801,ORD00978,PROD034,1,24.99,0.0
OD0097802,ORD00978,PROD006,1,19.99,0.0
OD0097803,ORD00978,PROD040,3,69.99,0.0
OD0097901,ORD00979,PROD008,1,69.99,0.05
OD0097902,ORD00979,PROD036,1,44.99,0.0
OD0098001,ORD00980,PROD035,3,14.99,0.05
OD0098101,ORD00981,PROD014,1,79.99,0.0
OD0098102,ORD00981,PROD019,1,39.99,0.0
OD0098103,ORD00981,PROD044,1,9.99,0.1
OD0098201,ORD00982,PROD010,1,34.99,0.0
OD0098202,ORD00982,PROD012,1,59.99,0.1
OD0098203,ORD00982,PROD032,1,89.99,0.0
OD0098301,ORD00983,PROD025,1,129.99,0.0
OD0098501,ORD00985,PROD045,1,19.99,0.0
OD0098701,ORD00987,PROD032,2,89.99,0.05
OD0098801,ORD00988,PROD038,1,24.99,0.05
OD0098901,ORD00989,PROD012,1,59.99,0.0
OD0098902,ORD00989,PROD023,1,49.99,0.0
OD0099001,ORD00990,PROD047,2,8.99,0.0
OD0099002,ORD00990,PROD018,2,34.99,0.0
OD0099101,ORD00991,PROD050,1,39.99,0.0
OD0099201,ORD00992,PROD036,1,44.99,0.15
OD0099202,ORD00992,PROD010,1,34.99,0.1
OD0099203,ORD00992,PROD049,1,11.99,0.1
OD0099204,ORD00992,PROD043,1,24.99,0.05
OD0099205,ORD00992,PROD006,1,19.99,0.0
OD0099301,ORD00993,PROD007,3,29.99,0.15
OD0099401,ORD00994,PROD026,2,79.99,0.2
OD0099501,ORD00995,PROD050,2,39.99,0.0
OD0099601,ORD00996,PROD043,1,24.99,0.0
OD0099602,ORD00996,PROD046,1,29.99,0.05
OD0099701,ORD00997,PROD023,3,49.99,0.0
OD0099901,ORD00999,PROD042,1,12.99,0.0
OD0099902,ORD00999,PROD017,1,29.99,0.05
OD0100001,ORD01000,PROD040,1,69.99,0.0
OD0100002,ORD01000,PROD020,1,22.99,0.0
OD0100101,ORD01001,PROD018,2,34.99,0.15
OD0100102,ORD01001,PROD011,3,89.99,0.0
OD0100201,ORD01002,PROD014,2,79.99,0.0
OD0100202,ORD01002,PROD008,1,69.99,0.05
OD0100401,ORD01004,PROD033,3,19.99,0.0
OD0100402,ORD01004,PROD013,2,119.99,0.0
OD0100403,ORD01004,PROD041,1,14.99,0.1
OD0100501,ORD01005,PROD041,2,14.99,0.05
OD0100502,ORD01005,PROD039,2,199.99,0.0
OD0100601,ORD01006,PROD048,1,6.99,0.05
OD0100602,ORD01006,PROD012,1,59.99,0.15
OD0100701,ORD01007,PROD036,3,44.99,0.0
OD0100801,ORD01008,PROD005,1,59.99,0.05
OD0100802,ORD01008,PROD028,1,54.99,0.0
OD0100803,ORD01008,PROD022,1,59.99,0.0
OD0100901,ORD01009,PROD015,1,149.99,0.0
OD0100902,ORD01009,PROD048,3,6.99,0.0
OD0101001,ORD01010,PROD028,1,54.99,0.0
OD0101002,ORD01010,PROD004,1,12.99,0.05
OD0101101,ORD01011,PROD044,2,9.99,0.1
OD0101102,ORD01011,PROD027,2,34.99,0.0
OD0101301,ORD01013,PROD048,1,6.99,0.05
OD0101401,ORD01014,PROD035,1,14.99,0.2
OD0101402,ORD01014,PROD037,1,34.99,0.0
OD0101501,ORD01015,PROD021,2,24.99,0.0
OD0101601,ORD01016,PROD026,2,79.99,0.0
OD0101602,ORD01016,PROD020,3,22.99,0.05
OD0101603,ORD01016,PROD042,2,12.99,0.0
OD0101701,ORD01017,PROD007,1,29.99,0.0
OD0101702,ORD01017,PROD048,1,6.99,0.0
OD0101703,ORD01017,PROD039,1,199.99,0.1
OD0101704,ORD01017,PROD029,3,14.99,0.0
OD0101801,ORD01018,PROD048,1,6.99,0.05
OD0101802,ORD01018,PROD015,1,149.99,0.0
OD0101901,ORD01019,PROD020,1,22.99,0.0
OD0101902,ORD01019,PROD012,1,59.99,0.0
OD0101903,ORD01019,PROD016,2,24.99,0.0
OD0102001,ORD01020,PROD036,1,44.99,0.0
OD0102002,ORD01020,PROD015,1,149.99,0.0
OD0102003,ORD01020,PROD037,1,34.99,0.05
OD0102004,ORD01020,PROD011,1,89.99,0.0
OD0102005,ORD01020,PROD033,2,19.99,0.0
OD0102101,ORD01021,PROD011,1,89.99,0.0
OD0102201,ORD01022,PROD020,1,22.99,0.0
OD0102301,ORD01023,PROD031,2,29.99,0.0
OD0102302,ORD01023,PROD013,3,119.99,0.15
OD0102501,ORD01025,PROD021,1,24.99,0.05
OD0102502,ORD01025,PROD008,1,69.99,0.0
OD0102503,ORD01025,PROD027,1,34.99,0.05
OD0102504,ORD01025,PROD017,1,29.99,0.0
OD0102505,ORD01025,PROD026,1,79.99,0.0
OD0102601,ORD01026,PROD038,1,24.99,0.0
OD0102602,ORD01026,PROD029,1,14.99,0.05
OD0102701,ORD01027,PROD015,4,149.99,0.0
OD0102702,ORD01027,PROD013,1,119.99,0.05
OD0102703,ORD01027,PROD027,3,34.99,0.15
OD0102704,ORD01027,PROD038,1,24.99,0.0
OD0102801,ORD01028,PROD033,1,19.99,0.0
OD0102802,ORD01028,PROD030,1,19.99,0.0
OD0102901,ORD01029,PROD029,1,14.99,0.0
OD0103101,ORD01031,PROD042,2,12.99,0.0
OD0103102,ORD01031,PROD007,1,29.99,0.0
OD0103201,ORD01032,PROD033,2,19.99,0.05
OD0103202,ORD01032,PROD028,1,54.99,0.1
OD0103401,ORD01034,PROD022,1,59.99,0.05
OD0103601,ORD01036,PROD048,3,6.99,0.2
OD0103602,ORD01036,PROD044,3,9.99,0.0
OD0103701,ORD01037,PROD030,1,19.99,0.0
OD0103702,ORD01037,PROD019,2,39.99,0.0
OD0103801,ORD01038,PROD006,1,19.99,0.0
OD0103802,ORD01038,PROD032,1,89.99,0.05
OD0103803,ORD01038,PROD036,1,44.99,0.05
OD0103901,ORD01039,PROD023,3,49.99,0.0
OD0103902,ORD01039,PROD033,1,19.99,0.1
